gene_id,mean_group1,mean_group2,fold_change,log2_fold_change,p_value,test_statistic,p_value_adjusted
204678_s_at,6.289537125794913,6.197688463285646,0.9853965942688256,-0.02122360947632251,0.5570053867174507,0.6128281901082236,0.98162806621557
216076_at,6.818741160529257,6.794171116760184,0.9963966891849044,-0.005207867070611352,0.5570555247182138,0.6127484990532913,0.98162806621557
207762_at,4.9768754264515085,4.943628988111565,0.9933198170556485,-0.009669800905654469,0.5571525754839115,0.6125942551229974,0.98162806621557
202092_s_at,8.656766248464853,8.590475120315258,0.9923422758283035,-0.011090278236557739,0.5572393011346048,0.6124564342698118,0.98162806621557
205290_s_at,5.674120550805806,5.6209216107902735,0.9906242844967442,-0.01359010677028608,0.557303628099315,0.6123542165660403,0.98162806621557
205647_at,5.279612068936007,5.327166546955348,1.0090071917024244,0.012936457295060707,0.55731658009155,-0.6123336362476769,0.98162806621557
216471_x_at,6.414444122705345,6.328822115653549,0.9866516871276938,-0.019387227979066873,0.557425994198482,0.6121597917082832,0.98162806621557
219870_at,6.42667160774012,6.368086600622475,0.990884082664643,-0.013211799479921996,0.5574378019166297,0.6121410319950352,0.98162806621557
218580_x_at,11.183778124998272,11.128491975483701,0.9950565766866393,-0.007149538492630928,0.557528279623585,0.6119972916803109,0.98162806621557
201733_at,5.011049837770006,5.083226121095768,1.0144034255619938,0.020631522467872167,0.5575895295554232,-0.6118999927221331,0.98162806621557
208023_at,5.4283231282217335,5.454554692816155,1.0048323513495436,0.0069548187651532626,0.5575933994521156,-0.6118938453829046,0.98162806621557
207077_at,5.297484245874712,5.234613047753465,0.9881318763391875,-0.017224497769621597,0.5576351016881158,0.6118276028679001,0.98162806621557
218547_at,8.288127126069837,8.34612045292316,1.0069971570140266,0.010059610288535782,0.5576442904904326,-0.6118130071709698,0.98162806621557
203583_at,8.391547968267137,8.473373839086753,1.0097509864841436,0.013999555493920299,0.5577425015302999,-0.6116570153301745,0.98162806621557
220010_at,5.161243610527926,5.206899237580217,1.0088458578004655,0.012705760990553724,0.5577905063949198,-0.6115807734371113,0.98162806621557
216717_at,4.571040927530114,4.625146939027216,1.0118366937323262,0.016976463793070443,0.557886867120529,-0.6114277437252048,0.98162806621557
205957_at,6.535303768423308,6.4910864078077015,0.9932340772238849,-0.009794334582314384,0.5578874705913874,0.6114267854063636,0.98162806621557
213508_at,6.8410882010118605,6.922961494278655,1.011967875703559,0.017163493294312736,0.5578951791297633,-0.6114145442095918,0.98162806621557
221378_at,6.210379376530599,6.132388501448043,0.9874418501102704,-0.018232303700320345,0.5578959122334224,0.611413380042511,0.98162806621557
219207_at,7.433908728252708,7.323820566495582,0.9851910797157445,-0.021524529685608227,0.5579626942046269,0.6113073341470285,0.98162806621557
212106_at,8.342972082155502,8.468359670665748,1.015029127183397,0.02152112744997043,0.558024727118396,-0.6112088360980962,0.98162806621557
203726_s_at,5.745914262267655,5.822668960697776,1.013358135002841,0.01914413295533572,0.5580573999517331,-0.6111569595831172,0.98162806621557
211950_at,10.313106627215289,10.368949209521784,1.0054147197663148,0.0077907160659602594,0.5580925285230309,-0.6111011859253725,0.98162806621557
218238_at,9.927609380325706,9.997960443960874,1.0070864052905415,0.01018746798861342,0.5580954237530182,-0.6110965892577922,0.98162806621557
217732_s_at,9.858453023982452,9.772731555628408,0.9913047748824778,-0.01259941526313772,0.558105532568295,0.6110805399115907,0.98162806621557
202631_s_at,6.673356256892063,6.760698746946355,1.0130882402635235,0.018759838745500867,0.5581436640434992,-0.6110200016746132,0.98162806621557
211831_s_at,5.848510293717487,5.815178140682829,0.9943007447434156,-0.008245807158854779,0.5581795845942843,0.610962975743767,0.98162806621557
215215_s_at,6.271601023738976,6.212186284343769,0.9905263840651992,-0.013732691046633279,0.558282858992045,0.6107990336193253,0.98162806621557
214550_s_at,8.358872501357608,8.43463483007929,1.0090637019178577,0.013017254265914623,0.5582867378737042,-0.610792876463205,0.98162806621557
218509_at,6.643868635929445,6.600126797680451,0.9934162096444167,-0.009529807360428072,0.5582878979123268,0.6107910350767494,0.98162806621557
222124_at,5.690924918947979,5.60675666599379,0.9852100925327708,-0.02149668794736286,0.5584105553499177,0.6105963474424624,0.98162806621557
202441_at,9.746023302437543,9.79947943592715,1.0054849174715432,0.0078914410145162,0.5584315128690386,-0.6105630851742424,0.98162806621557
210496_at,4.500366064107034,4.525088957432615,1.0054935294092542,0.007903797586360508,0.5584359232046248,-0.6105560854990335,0.98162806621557
201737_s_at,8.807613068628882,8.730975784827912,0.9912987453917637,-0.01260819030692582,0.5584669699865537,0.610506811838859,0.98162806621557
202786_at,7.866791589709825,7.919696645493385,1.0067251121604344,0.009669807017675157,0.55858809581802,-0.6103145909448581,0.98162806621557
200620_at,9.001507971496906,9.093467862863527,1.010216053983156,0.01466387384458387,0.5586639447500488,-0.6101942346636945,0.98162806621557
212871_at,7.7732909467247975,7.877079837165942,1.0133519883859325,0.0191353821294234,0.5587205803267752,-0.6101043721269264,0.98162806621557
207296_at,5.430807162938881,5.336602365675272,0.9826536287448238,-0.02524511794689497,0.5588105212705297,0.6099616755129792,0.98162806621557
216929_x_at,4.871777134331849,4.958847061722354,1.017872313324211,0.02555659433332091,0.5588591139130903,-0.6098845859737969,0.98162806621557
200039_s_at,11.13074219357106,11.223370780646388,1.0083218697787133,0.011956239840542355,0.5588772297473974,-0.6098558472019291,0.98162806621557
212653_s_at,8.990792561949055,9.047452367719455,1.0063019812079967,0.009063308538116896,0.5588842084213652,-0.6098447764503168,0.98162806621557
215931_s_at,6.004260533416318,5.8213248756177745,0.9695323584344105,-0.044639045370342696,0.5588865451009313,0.6098410696323906,0.98162806621557
217276_x_at,6.32102582353579,6.276874327679337,0.9930151375601,-0.010112384468627417,0.5589966438422593,0.6096664234650263,0.98162806621557
212579_at,8.136505145703875,8.302014811786314,1.020341616347386,0.029052255821102175,0.5590483786530026,-0.6095843650671378,0.98162806621557
206962_x_at,5.910249548286977,5.852175540181854,0.9901740175891633,-0.014246001764893108,0.5590824299042901,0.6095303575911422,0.98162806621557
218189_s_at,8.388459127857962,8.341222942322371,0.9943689079465478,-0.008146908163704522,0.5591969208206887,0.6093487816445546,0.98162806621557
214985_at,5.663292604765703,5.604342895381549,0.9895909123016976,-0.015095843196234287,0.5592212056024539,0.6093102701671423,0.98162806621557
213829_x_at,7.586231295277925,7.648848772168562,1.0082540954069794,0.01185926580958622,0.5592215122825293,-0.609309783831624,0.98162806621557
218699_at,7.152919762109596,7.2738214526899245,1.0169024251076837,0.02418125484267098,0.5592396436294302,-0.6092810312837422,0.98162806621557
